fechaDato,idVariable,bateria,bateria_voltios,valor
1572225221,2,93,4.14,14.82
1572225312,2,93,4.14,14.80
1572225391,2,93,4.14,14.76
1572225470,2,93,4.14,14.73
1572225548,2,93,4.14,14.71
1572225627,2,93,4.14,14.67
1572225706,2,93,4.14,14.68
1572225785,2,93,4.14,14.69
1572225867,2,93,4.14,14.65
1572225951,2,93,4.14,14.54
1572226029,2,93,4.14,14.48
1572226107,2,93,4.14,14.43
1572226186,2,93,4.14,14.40
1572226265,2,93,4.14,14.35
1572226348,2,93,4.14,14.29
1572226427,2,93,4.14,14.35
1572226506,2,93,4.14,14.39
1572226585,2,93,4.14,14.41
1572226664,2,93,4.14,14.45
1572226744,2,93,4.14,14.47
1572226823,2,93,4.14,14.49
1572226902,2,93,4.14,14.48
1572226986,2,93,4.14,14.44
1572227066,2,93,4.14,14.39
1572227145,2,93,4.14,14.27
1572227224,2,93,4.14,14.19
1572227303,2,93,4.14,14.12
1572227382,2,93,4.14,14.07
1572227462,2,93,4.14,14.05
1572227541,2,93,4.14,13.99
1572227620,2,90,4.14,13.96
1572227699,2,93,4.14,13.94
1572227778,2,93,4.14,13.88
1572227857,2,93,4.14,13.85
1572227936,2,93,4.14,13.82
1572228015,2,93,4.14,13.86
1572228094,2,93,4.14,13.85
1572228176,2,93,4.14,13.81
1572228255,2,93,4.14,13.84
1572228334,2,93,4.14,13.90
1572228413,2,93,4.14,13.90
1572228493,2,93,4.14,13.84
1572228577,2,93,4.14,13.86
1572228656,2,93,4.14,13.87
1572228736,2,93,4.14,13.78
1572228816,2,93,4.13,13.64
1572228895,2,93,4.14,13.56
1572228974,2,93,4.14,13.46
1572229058,2,93,4.13,13.39
1572229147,2,93,4.14,13.42
1572229226,2,93,4.14,13.49
1572229323,2,93,4.14,13.61
1572229405,2,93,4.14,13.66
1572229484,2,93,4.14,13.71
1572229566,2,93,4.14,13.72
1572229644,2,93,4.14,13.72
1572229723,2,93,4.14,13.61
1572229802,2,92,4.13,13.57
1572229881,2,93,4.14,13.56
1572229964,2,93,4.13,13.54
1572230047,2,93,4.14,13.57
1572230126,2,93,4.13,13.61
1572230204,2,93,4.13,13.62
1572230283,2,93,4.13,13.60
1572230362,2,93,4.13,13.61
1572230446,2,92,4.13,13.65
1572230525,2,93,4.13,13.64
1572230608,2,93,4.14,13.62
1572230701,2,93,4.13,13.59
1572230784,2,92,4.13,13.51
1572230863,2,92,4.14,13.46
1572230946,2,93,4.14,13.48
1572231029,2,92,4.13,13.53
1572231108,2,93,4.13,13.53
1572231191,2,92,4.13,13.53
1572231270,2,92,4.13,13.49
1572231349,2,92,4.13,13.45
1572231432,2,92,4.13,13.41
1572231511,2,92,4.14,13.34
1572231594,2,92,4.14,13.30
1572231672,2,92,4.14,13.26
1572231752,2,92,4.13,13.25
1572231831,2,92,4.13,13.26
1572231910,2,92,4.14,13.28
1572231989,2,92,4.13,13.28
1572232070,2,90,4.13,13.31
1572232149,2,92,4.13,13.29
1572232232,2,92,4.13,13.26
1572232315,2,89,4.13,13.24
1572232395,2,92,4.14,13.21
1572232474,2,92,4.14,13.18
1572232553,2,92,4.13,13.20
1572232632,2,92,4.13,13.23
1572232715,2,92,4.14,13.27
1572232794,2,92,4.14,13.27
1572232877,2,92,4.14,13.31
1572232956,2,92,4.13,13.29
1572233035,2,92,4.14,13.25
1572233118,2,93,4.14,13.24
1572233197,2,92,4.14,13.25
1572233280,2,92,4.14,13.31
1572233359,2,92,4.13,13.37
1572233448,2,92,4.13,13.38
1572233527,2,93,4.14,13.41
1572233606,2,92,4.14,13.44
1572233685,2,89,4.14,13.47
1572233764,2,92,4.14,13.49
1572233847,2,93,4.14,13.51
1572233926,2,90,4.14,13.52
1572234005,2,92,4.13,13.50
1572234084,2,92,4.13,13.48
1572234163,2,92,4.14,13.50
1572234245,2,90,4.14,13.51
1572234327,2,92,4.13,13.51
1572234405,2,92,4.13,13.48
1572234487,2,92,4.13,13.42
1572234566,2,92,4.13,13.42
1572234645,2,92,4.13,13.46
1572234724,2,92,4.13,13.49
1572234806,2,92,4.13,13.53
1572234884,2,92,4.13,13.56
1572234977,2,92,4.13,13.56
1572235055,2,92,4.13,13.51
1572235138,2,92,4.13,13.50
1572235217,2,92,4.13,13.48
1572235299,2,92,4.13,13.49
1572235381,2,92,4.13,13.52
1572235463,2,91,4.13,13.56
1572235542,2,92,4.13,13.59
1572235624,2,92,4.13,13.60
1572235707,2,92,4.13,13.60
1572235789,2,92,4.13,13.61
1572235868,2,92,4.13,13.58
1572235947,2,92,4.13,13.52
1572236026,2,91,4.13,13.45
1572236109,2,91,4.13,13.34
1572236192,2,91,4.13,13.29
1572236275,2,92,4.13,13.38
1572236354,2,91,4.13,13.39
1572236433,2,91,4.13,13.34
1572236512,2,91,4.13,13.29
1572236594,2,91,4.13,13.22
1572236677,2,91,4.13,13.19
1572236760,2,92,4.13,13.23
1572236843,2,89,4.13,13.27
1572236925,2,90,4.13,13.33
1572237007,2,91,4.13,13.38
1572237090,2,91,4.13,13.40
1572237172,2,91,4.13,13.38
1572237250,2,91,4.13,13.32
1572237333,2,90,4.13,13.39
1572237412,2,91,4.13,13.48
1572237491,2,91,4.13,13.55
1572237573,2,91,4.13,13.61
1572237655,2,92,4.13,13.63
1572237734,2,91,4.13,13.61
1572237817,2,91,4.13,13.59
1572237899,2,92,4.13,13.57
1572237981,2,91,4.13,13.57
1572238064,2,91,4.13,13.56
1572238142,2,91,4.12,13.56
1572238224,2,91,4.13,13.61
1572238305,2,91,4.13,13.66
1572238395,2,92,4.13,13.68
1572238474,2,90,4.13,13.71
1572238557,2,91,4.13,13.68
1572238640,2,91,4.13,13.69
1572238723,2,91,4.12,13.74
1572238802,2,91,4.12,13.81
1572238885,2,91,4.12,13.79
1572238964,2,91,4.13,13.77
1572239043,2,91,4.12,13.73
1572239122,2,91,4.12,13.75
1572239205,2,91,4.13,13.74
1572239287,2,89,4.12,13.79
1572239366,2,91,4.13,13.81
1572239446,2,91,4.12,13.88
1572239525,2,91,4.12,13.87
1572239607,2,90,4.12,13.80
1572239686,2,91,4.12,13.74
1572239764,2,91,4.12,13.66
1572239846,2,91,4.12,13.63
1572239928,2,91,4.12,13.62
1572240006,2,91,4.12,13.55
1572240088,2,91,4.12,13.56
1572240170,2,90,4.12,13.57
1572240252,2,90,4.12,13.51
1572240330,2,91,4.12,13.50
1572240408,2,90,4.12,13.42
1572240486,2,90,4.12,13.38
1572240565,2,90,4.13,13.35
1572240643,2,90,4.12,13.31
1572240721,2,90,4.12,13.31
1572240803,2,88,4.13,13.27
1572240882,2,90,4.12,13.22
1572240960,2,90,4.13,13.22
1572241042,2,91,4.12,13.23
1572241120,2,90,4.13,13.25
1572241198,2,90,4.12,13.37
1572241280,2,91,4.13,13.45
1572241359,2,90,4.13,13.50
1572241438,2,90,4.13,13.41
1572241531,2,89,4.13,13.37
1572241609,2,90,4.13,13.34
1572241701,2,90,4.13,13.37
1572241784,2,91,4.13,13.43
1572241863,2,90,4.12,13.45
1572241942,2,90,4.13,13.45
1572242021,2,90,4.13,13.46
1572242100,2,90,4.13,13.49
1572242178,2,90,4.12,13.53
1572242260,2,90,4.13,13.58
1572242339,2,90,4.13,13.60
1572242418,2,90,4.13,13.61
1572242497,2,90,4.12,13.59
1572242586,2,88,4.12,13.57
1572242664,2,90,4.13,13.57
1572242746,2,91,4.12,13.57
1572242825,2,90,4.12,13.63
1572242907,2,90,4.13,13.71
1572243000,2,90,4.13,13.80
1572243079,2,90,4.12,13.83
1572243157,2,90,4.12,13.87
1572243236,2,90,4.13,13.90
1572243315,2,90,4.13,13.91
1572243405,2,89,4.12,13.92
1572243488,2,90,4.12,13.94
1572243567,2,90,4.12,13.91
1572243650,2,90,4.12,13.95
1572243729,2,90,4.12,13.95
1572243808,2,90,4.12,13.96
1572243887,2,90,4.12,13.96
1572243966,2,90,4.12,13.96
1572244045,2,90,4.12,13.94
1572244128,2,90,4.12,13.93
1572244211,2,90,4.12,13.95
1572244290,2,90,4.12,13.97
1572244369,2,90,4.12,14.01
1572244451,2,90,4.12,14.04
1572244530,2,90,4.12,14.04
1572244612,2,89,4.12,14.05
1572244694,2,90,4.12,14.08
1572244772,2,90,4.12,14.08
1572244854,2,90,4.12,14.10
1572244932,2,90,4.12,14.10
1572245014,2,90,4.12,14.12
1572245092,2,90,4.12,14.14
1572245171,2,90,4.12,14.16
1572245253,2,90,4.12,14.20
1572245335,2,90,4.12,14.23
1572245413,2,90,4.12,14.24
1572245492,2,90,4.12,14.24
1572245571,2,90,4.12,14.25
1572245649,2,90,4.12,14.27
1572245731,2,90,4.12,14.26
1572245813,2,88,4.12,14.25
1572245892,2,90,4.12,14.24
1572245971,2,90,4.12,14.24
1572246053,2,90,4.12,14.25
1572246132,2,90,4.12,14.28
1572246211,2,90,4.12,14.28
1572246290,2,90,4.12,14.26
1572246369,2,90,4.12,14.23
1572246447,2,90,4.12,14.20
1572246526,2,90,4.12,14.22
1572246605,2,90,4.12,14.26
1572246688,2,90,4.12,14.25
1572246767,2,90,4.12,14.25
1572246850,2,90,4.12,14.23
1572246932,2,90,4.12,14.23
1572247011,2,90,4.12,14.22
1572247090,2,90,4.12,14.23
1572247169,2,90,4.12,14.22
1572247251,2,90,4.12,14.25
1572247329,2,90,4.11,14.29
1572247412,2,90,4.12,14.34
1572247491,2,90,4.12,14.37
1572247570,2,88,4.11,14.39
1572247649,2,90,4.12,14.42
1572247728,2,90,4.12,14.41
1572247810,2,90,4.12,14.43
1572247889,2,90,4.12,14.41
1572247968,2,90,4.11,14.41
1572248051,2,90,4.12,14.41
1572248130,2,90,4.12,14.41
1572248212,2,90,4.11,14.41
1572248291,2,90,4.11,14.42
1572248374,2,90,4.12,14.42
1572248453,2,90,4.11,14.46
1572248532,2,90,4.11,14.47
1572248611,2,90,4.11,14.49
1572248690,2,90,4.12,14.50
1572248769,2,90,4.11,14.51
1572248848,2,89,4.11,14.52
1572248927,2,90,4.12,14.52
1572249010,2,90,4.12,14.52
1572249089,2,90,4.11,14.52
1572249172,2,90,4.11,14.50
1572249251,2,90,4.12,14.50
1572249330,2,90,4.11,14.50
1572249408,2,90,4.11,14.49
1572249490,2,89,4.11,14.48
1572249569,2,90,4.11,14.48
1572249647,2,90,4.11,14.49
1572249729,2,90,4.11,14.48
1572249807,2,89,4.11,14.48
1572249885,2,89,4.11,14.45
1572249968,2,90,4.11,14.44
1572250046,2,90,4.12,14.42
1572250128,2,90,4.12,14.42
1572250206,2,89,4.12,14.40
1572250289,2,88,4.12,14.38
1572250367,2,89,4.12,14.36
1572250445,2,89,4.12,14.35
1572250528,2,89,4.12,14.34
1572250607,2,90,4.12,14.32
1572250689,2,90,4.11,14.27
1572250768,2,89,4.12,14.20
1572250857,2,88,4.11,14.13
1572250936,2,89,4.12,14.05
1572251015,2,89,4.11,14.00
1572251097,2,89,4.11,13.94
1572251179,2,89,4.11,13.91
1572251258,2,90,4.11,13.91
1572251336,2,89,4.12,13.90
1572251419,2,89,4.11,13.86
1572251498,2,89,4.11,13.81
1572251576,2,89,4.12,13.73
1572251655,2,89,4.12,13.66
1572251734,2,89,4.12,13.60
1572251813,2,90,4.11,13.54
1572251895,2,88,4.12,13.49
1572251974,2,89,4.12,13.42
1572252053,2,89,4.12,13.34
1572252132,2,89,4.12,13.28
1572252211,2,89,4.12,13.26
1572252290,2,89,4.12,13.23
1572252373,2,89,4.12,13.26
1572252456,2,89,4.11,13.28
1572252538,2,89,4.12,13.22
1572252620,2,88,4.11,13.16
1572252699,2,89,4.11,13.17
1572252778,2,89,4.12,13.18
1572252857,2,89,4.11,13.07
1572252936,2,90,4.12,13.00
1572253015,2,89,4.12,12.99
1572253094,2,89,4.11,12.98
1572253173,2,89,4.12,13.00
1572253252,2,89,4.11,13.07
1572253331,2,89,4.11,13.15
1572253410,2,89,4.11,13.21
1572253495,2,89,4.11,13.24
1572253574,2,89,4.11,13.26
1572253653,2,89,4.11,13.27
1572253736,2,89,4.12,13.25
1572253815,2,89,4.11,13.22
1572253894,2,89,4.11,13.16
1572253973,2,89,4.11,13.11
1572254052,2,89,4.11,13.05
1572254131,2,89,4.11,13.04
1572254214,2,89,4.11,13.01
1572254293,2,89,4.11,12.91
1572254372,2,89,4.11,12.84
1572254451,2,89,4.12,12.77
1572254530,2,89,4.11,12.74
1572254612,2,89,4.11,12.72
1572254694,2,89,4.11,12.66
1572254777,2,88,4.11,12.61
1572254856,2,89,4.11,12.57
1572254938,2,88,4.11,12.45
1572255016,2,89,4.11,12.40
1572255099,2,89,4.11,12.44
1572255181,2,89,4.11,12.53
1572255260,2,89,4.11,12.61
1572255342,2,89,4.11,12.62
1572255424,2,89,4.11,12.60
1572255503,2,89,4.11,12.51
1572255582,2,89,4.11,12.39
1572255660,2,89,4.11,12.31
1572255738,2,89,4.11,12.30
1572255817,2,89,4.11,12.28
1572255896,2,89,4.11,12.32
1572255975,2,89,4.11,12.37
1572256054,2,89,4.11,12.40
1572256133,2,89,4.11,12.45
1572256212,2,89,4.11,12.57
1572256291,2,89,4.11,12.62
1572256370,2,88,4.11,12.62
1572256452,2,89,4.11,12.58
1572256534,2,89,4.11,12.50
1572256613,2,89,4.11,12.42
1572256692,2,89,4.11,12.38
1572256771,2,89,4.11,12.39
1572256850,2,89,4.11,12.37
1572256942,2,89,4.11,12.38
1572257021,2,89,4.11,12.35
1572257100,2,89,4.11,12.37
1572257179,2,89,4.11,12.35
1572257258,2,89,4.11,12.25
1572257337,2,89,4.11,12.19
1572257416,2,89,4.11,12.17
1572257495,2,89,4.11,12.16
1572257574,2,89,4.11,12.15
1572257653,2,89,4.11,12.19
1572257736,2,89,4.11,12.16
1572257815,2,89,4.11,12.11
1572257894,2,89,4.11,12.05
1572257973,2,89,4.11,12.04
1572258052,2,89,4.11,12.17
1572258131,2,89,4.11,12.28
1572258210,2,89,4.11,12.34
1572258289,2,88,4.11,12.43
1572258368,2,89,4.10,12.47
1572258447,2,89,4.11,12.44
1572258526,2,89,4.11,12.42
1572258605,2,89,4.10,12.43
1572258694,2,89,4.11,12.45
1572258777,2,88,4.11,12.51
1572258859,2,89,4.10,12.56
1572258942,2,88,4.11,12.63
1572259025,2,88,4.11,12.68
1572259104,2,89,4.11,12.73
1572259183,2,89,4.11,12.78
1572259262,2,89,4.10,12.85
1572259341,2,89,4.10,12.92
1572259420,2,89,4.11,12.97
1572259498,2,88,4.11,12.99
1572259576,2,88,4.10,13.03
1572259658,2,89,4.10,13.09
1572259736,2,89,4.10,13.13
1572259814,2,89,4.10,13.15
1572259893,2,89,4.10,13.20
1572259971,2,89,4.10,13.22
1572260157,2,88,4.10,13.24
1572260243,2,88,4.10,13.20
1572260322,2,88,4.10,13.20
1572260501,2,88,4.10,13.21
1572260579,2,88,4.10,13.24
1572260672,2,89,4.11,13.26
1572260766,2,88,4.11,13.31
1572260844,2,89,4.10,13.35
1572260923,2,88,4.12,13.39
1572261002,2,89,4.10,13.45
1572261080,2,89,4.11,13.49
1572261159,2,88,4.11,13.54
1572261237,2,88,4.11,13.58
1572261316,2,88,4.11,13.60
1572261395,2,88,4.10,13.62
1572261478,2,88,4.11,13.62
1572261557,2,89,4.11,13.66
1572261636,2,88,4.10,13.67
1572261715,2,88,4.11,13.69
1572261794,2,90,4.11,13.72
1572261873,2,88,4.11,13.78
1572261952,2,88,4.10,13.75
1572262035,2,88,4.11,13.72
1572262114,2,89,4.13,13.78
1572262193,2,90,4.11,13.95
1572262272,2,89,4.12,14.04
1572262351,2,89,4.11,14.04
1572262430,2,90,4.11,13.95
1572262522,2,88,4.12,13.91
1572262601,2,90,4.11,13.94
1572262680,2,91,4.13,14.02
1572262763,2,91,4.12,14.24
1572262846,2,90,4.13,14.46
1572262925,2,89,4.11,14.52
1572263004,2,91,4.13,14.48
1572263086,2,91,4.11,14.47
1572263168,2,91,4.12,14.42
1572263247,2,91,4.12,14.39
1572263326,2,91,4.12,14.44
1572263417,2,89,4.11,14.40
1572263496,2,89,4.12,14.33
1572263575,2,91,4.12,14.31
1572263654,2,91,4.12,14.29
1572263733,2,89,4.13,14.17
1572263815,2,91,4.13,14.04
1572263894,2,91,4.13,14.03
1572263977,2,90,4.13,14.08
1572264060,2,89,4.12,14.02
1572264143,2,91,4.13,14.01
1572264222,2,92,4.13,14.01
1572264305,2,90,4.13,14.08
1572264394,2,91,4.14,14.29
1572264473,2,92,4.13,14.55
1572264552,2,92,4.14,14.62
1572264631,2,92,4.13,14.69
1572264714,2,92,4.14,14.81
1572264797,2,92,4.14,15.04
1572264876,2,92,4.14,15.23
1572264956,2,92,4.14,15.33
1572265035,2,92,4.14,15.26
1572265113,2,92,4.13,15.10
1572265195,2,91,4.13,15.04
1572265277,2,91,4.13,14.89
1572265356,2,92,4.14,14.83
1572265439,2,93,4.14,15.07
1572265518,2,92,4.14,15.42
1572265596,2,93,4.14,15.47
1572265674,2,92,4.14,15.43
1572265753,2,93,4.14,15.23
1572265842,2,92,4.14,15.17
1572265924,2,92,4.14,15.10
1572266006,2,92,4.14,15.00
1572266085,2,92,4.13,14.99
1572266164,2,92,4.12,14.93
1572266242,2,90,4.14,14.94
1572266325,2,89,4.12,15.07
1572266403,2,91,4.12,15.08
1572266482,2,91,4.12,15.06
1572266561,2,90,4.14,15.08
1572266640,2,91,4.14,15.13
1572266722,2,93,4.14,15.30
1572266801,2,93,4.14,15.68
1572266883,2,93,4.14,16.18
1572266965,2,93,4.14,16.87
1572267058,2,93,4.14,17.53
1572267137,2,93,4.14,17.79
1572267219,2,93,4.14,18.09
1572267302,2,93,4.14,18.33
1572267385,2,93,4.14,18.69
1572267468,2,93,4.14,18.89
1572267551,2,93,4.14,19.11
1572267649,2,93,4.14,19.28
1572267732,2,93,4.14,19.15
1572267815,2,93,4.14,18.90
1572267898,2,93,4.14,18.57
1572267977,2,93,4.14,18.42
1572268060,2,93,4.14,18.19
1572268143,2,93,4.14,18.03
1572268222,2,93,4.14,17.91
1572268301,2,93,4.14,17.78
1572268384,2,93,4.14,17.69
1572268466,2,93,4.14,17.78
1572268549,2,93,4.14,18.25
1572268631,2,93,4.14,19.11
1572268710,2,93,4.14,19.94
1572268789,2,93,4.14,20.59
1572268872,2,93,4.14,20.59
1572268955,2,93,4.14,20.17
1572269034,2,93,4.14,19.65
1572269117,2,93,4.14,19.18
1572269200,2,93,4.14,18.91
1572269283,2,93,4.14,18.55
1572269376,2,93,4.14,18.17
1572269459,2,93,4.14,17.98
1572269542,2,93,4.14,17.83
1572269625,2,93,4.14,17.74
1572269718,2,93,4.14,17.63
1572269801,2,93,4.14,17.69
1572269884,2,93,4.15,17.72
1572269967,2,93,4.15,18.12
1572270049,2,93,4.14,18.41
1572270132,2,93,4.15,18.40
1572270214,2,93,4.15,18.49
1572270293,2,93,4.15,18.77
1572270376,2,93,4.15,19.19
1572270454,2,93,4.15,20.04
1572270536,2,93,4.15,20.54
1572270615,2,93,4.15,20.90
1572270698,2,93,4.15,21.65
1572270776,2,93,4.15,22.20
1572270858,2,93,4.15,22.40
1572270940,2,93,4.15,22.43
1572271019,2,93,4.15,22.40
1572271101,2,94,4.15,22.34
1572271180,2,94,4.15,22.37
1572271272,2,94,4.15,22.56
1572271354,2,93,4.15,22.83
1572271448,2,94,4.15,23.12
1572271531,2,93,4.15,22.47
1572271614,2,93,4.15,21.67
1572271706,2,93,4.13,21.21
1572271799,2,93,4.15,20.42
1572271878,2,94,4.15,20.33
1572271961,2,94,4.15,20.87
1572272147,2,94,4.15,20.46
1572272240,2,93,4.15,20.55
1572272319,2,94,4.15,21.21
1572272408,2,94,4.15,21.96
1572272494,2,94,4.15,22.44
1572272582,2,94,4.15,22.63
1572272669,2,94,4.15,22.50
1572272748,2,94,4.15,22.35
1572272834,2,94,4.15,21.86
1572272916,2,94,4.15,21.43
1572272995,2,94,4.15,21.08
1572273082,2,94,4.15,21.06
1572273161,2,94,4.15,21.93
1572273244,2,94,4.15,22.76
1572273327,2,94,4.15,23.08
1572273406,2,94,4.15,23.29
1572273485,2,94,4.15,22.59
1572273567,2,94,4.15,21.56
1572273656,2,94,4.15,21.17
1572273735,2,94,4.15,21.45
1572273817,2,94,4.15,21.50
1572273896,2,95,4.15,21.79
1572273975,2,95,4.15,22.00
1572274054,2,94,4.15,21.71
1572274142,2,94,4.15,21.36
1572274222,2,95,4.15,21.02
1572274315,2,94,4.15,20.76
1572274403,2,95,4.15,21.08
1572274486,2,95,4.15,21.55
1572274579,2,95,4.15,22.23
1572274658,2,95,4.15,22.66
1572274752,2,95,4.15,22.36
1572274835,2,95,4.15,21.79
1572274918,2,95,4.15,21.41
1572275011,2,95,4.15,21.16
1572275093,2,95,4.15,21.00
1572275175,2,95,4.16,20.91
1572275254,2,95,4.16,20.88
1572275337,2,95,4.16,20.93
1572275420,2,95,4.16,20.88
1572275503,2,95,4.16,20.93
1572275585,2,95,4.16,20.86
1572275664,2,95,4.16,20.96
1572275743,2,95,4.16,21.10
1572275837,2,95,4.16,21.11
1572275919,2,95,4.16,21.06
1572276007,2,95,4.16,21.09
1572276093,2,95,4.16,21.17
1572276184,2,95,4.16,21.05
1572276271,2,95,4.16,20.95
1572276350,2,95,4.16,21.03
1572276437,2,95,4.16,21.25
1572276516,2,95,4.16,21.42
1572276598,2,95,4.16,21.54
1572276681,2,95,4.16,21.53
1572276764,2,95,4.16,21.54
1572276846,2,95,4.16,21.48
1572276929,2,95,4.16,21.42
1572277008,2,95,4.16,21.43
1572277099,2,95,4.16,21.43
1572277178,2,95,4.16,21.46
1572277261,2,95,4.16,21.50
1572277344,2,95,4.16,21.48
1572277427,2,95,4.16,21.47
1572277506,2,95,4.16,21.44
1572277592,2,95,4.16,21.63
1572277671,2,95,4.16,21.62
1572277754,2,95,4.16,21.58
1572277833,2,95,4.16,21.58
1572277916,2,95,4.16,21.66
1572277995,2,95,4.16,21.93
1572278082,2,95,4.16,22.55
1572278175,2,95,4.16,22.73
1572278254,2,95,4.16,22.79
1572278337,2,95,4.16,22.88
1572278420,2,95,4.16,23.04
1572278507,2,95,4.16,22.88
1572278592,2,95,4.16,22.97
1572278684,2,95,4.16,23.55
1572278763,2,95,4.16,23.73
1572278842,2,95,4.16,23.81
1572278925,2,95,4.16,23.62
1572279004,2,95,4.16,23.30
1572279092,2,95,4.16,23.17
1572279175,2,95,4.16,23.02
1572279258,2,95,4.16,22.78
1572279337,2,95,4.16,22.56
1572279416,2,95,4.16,22.54
1572279495,2,95,4.16,22.64
1572279578,2,96,4.16,22.79
1572279661,2,95,4.16,22.83
1572279740,2,96,4.16,22.82
1572279819,2,95,4.16,22.78
1572279901,2,95,4.16,22.69
1572279984,2,96,4.16,22.62
1572280066,2,96,4.16,22.36
1572280148,2,96,4.16,22.33
1572280231,2,95,4.16,22.43
1572280321,2,95,4.16,22.43
1572280403,2,96,4.16,22.33
1572280490,2,96,4.16,22.12
1572280573,2,95,4.16,22.11
1572280655,2,96,4.16,22.12
1572280738,2,96,4.16,22.13
1572280820,2,96,4.16,22.17
1572280902,2,96,4.16,22.21
1572280984,2,96,4.16,22.13
1572281063,2,95,4.16,22.16
1572281145,2,96,4.16,22.14
1572281227,2,96,4.17,22.12
1572281310,2,96,4.16,22.21
1572281393,2,96,4.17,22.28
1572281472,2,96,4.17,22.33
1572281555,2,96,4.17,22.30
1572281638,2,96,4.17,22.32
1572281717,2,96,4.17,22.43
1572281806,2,96,4.17,22.54
1572281889,2,96,4.17,22.66
1572281972,2,96,4.17,22.77
1572282055,2,96,4.17,22.81
1572282138,2,96,4.17,22.81
1572282222,2,96,4.17,22.75
1572282305,2,96,4.17,22.66
1572282384,2,96,4.17,22.59
1572282463,2,96,4.17,22.56
1572282542,2,96,4.17,22.69
1572282621,2,96,4.17,22.85
1572282700,2,96,4.17,23.02
1572282779,2,96,4.17,23.19
1572282858,2,96,4.17,23.44
1572282937,2,96,4.17,23.73
1572283019,2,96,4.17,23.97
1572283103,2,96,4.17,24.12
1572283182,2,96,4.17,24.14
1572283261,2,96,4.17,24.12
1572283344,2,96,4.17,24.05
1572283443,2,96,4.17,23.89
1572283522,2,96,4.17,23.82
1572283601,2,96,4.17,23.74
1572283680,2,96,4.17,23.65
1572283759,2,96,4.17,23.59
1572283845,2,96,4.17,23.56
1572283928,2,96,4.17,23.61
1572284016,2,96,4.17,23.70
1572284095,2,96,4.17,23.75
1572284178,2,96,4.17,23.76
1572284257,2,96,4.17,23.87
1572284336,2,96,4.17,23.93
1572284419,2,96,4.17,23.91
1572284499,2,96,4.17,23.97
1572284578,2,96,4.17,24.17
1572284661,2,96,4.17,24.18
1572284743,2,96,4.17,24.20
1572284825,2,96,4.17,24.19
1572284904,2,96,4.17,24.13
1572284986,2,96,4.17,24.20
1572285068,2,96,4.17,24.23
1572285156,2,96,4.17,24.22
1572285238,2,96,4.17,24.47
1572285317,2,96,4.17,24.79
1572285405,2,96,4.17,25.04
1572285488,2,96,4.17,25.11
1572285570,2,96,4.17,25.04
1572285652,2,96,4.17,25.08
1572285731,2,96,4.17,25.15
1572285810,2,96,4.17,25.15
1572285888,2,96,4.17,25.31
1572285970,2,96,4.17,25.46
1572286049,2,96,4.17,25.43
1572286131,2,96,4.17,25.36
1572286210,2,96,4.17,25.12
1572286293,2,96,4.17,24.85
1572286372,2,96,4.17,24.84
1572286451,2,96,4.17,24.88
1572286530,2,96,4.17,24.83
1572286609,2,96,4.17,24.95
1572286698,2,96,4.17,24.96
1572286777,2,96,4.17,24.88
1572286860,2,96,4.17,24.99
1572286943,2,96,4.17,24.90
1572287022,2,96,4.17,24.91
1572287101,2,96,4.17,24.99
1572287180,2,96,4.17,25.00
1572287259,2,96,4.17,24.95
1572287338,2,96,4.17,24.66
1572287417,2,96,4.17,24.56
1572287496,2,96,4.17,24.56
1572287577,2,97,4.17,24.49
1572287656,2,96,4.17,24.44
1572287735,2,97,4.17,24.36
1572287814,2,97,4.17,24.28
1572287897,2,97,4.17,24.18
1572287977,2,97,4.17,24.05
1572288056,2,97,4.17,24.01
1572288135,2,97,4.17,23.91
1572288214,2,96,4.17,23.86
1572288293,2,97,4.17,23.88
1572288372,2,97,4.17,24.09
1572288451,2,97,4.17,24.24
1572288530,2,97,4.17,24.34
1572288609,2,97,4.17,24.21
1572288699,2,97,4.17,24.21
1572288782,2,97,4.17,24.21
1572288871,2,97,4.18,24.30
1572288950,2,97,4.18,24.64
1572289033,2,97,4.18,25.19
1572289112,2,97,4.18,25.54
1572289195,2,97,4.18,25.71
1572289278,2,97,4.18,25.69
1572289357,2,97,4.18,25.48
1572289436,2,97,4.17,25.19
1572289515,2,97,4.18,24.94
1572289594,2,97,4.18,24.78
1572289677,2,97,4.18,24.79
1572289760,2,97,4.18,24.71
1572289838,2,97,4.18,24.54
1572289917,2,97,4.18,24.40
1572289996,2,97,4.18,24.40
1572290079,2,97,4.18,24.28
1572290161,2,97,4.18,24.17
1572290239,2,97,4.18,24.09
1572290320,2,97,4.18,24.08
1572290402,2,97,4.18,24.20
1572290481,2,97,4.18,24.23
1572290560,2,97,4.18,24.25
1572290643,2,97,4.18,24.21
1572290725,2,97,4.18,24.14
1572290804,2,97,4.18,24.09
1572290883,2,98,4.18,24.12
1572290962,2,97,4.18,24.13
1572291050,2,97,4.18,23.94
1572291133,2,98,4.18,23.86
1572291212,2,98,4.18,24.03
1572291295,2,98,4.18,24.51
1572291378,2,98,4.18,24.94
1572291457,2,97,4.18,25.08
1572291550,2,98,4.18,25.08
1572291629,2,98,4.18,24.89
1572291708,2,98,4.18,24.69
1572291791,2,98,4.18,24.43
1572291874,2,98,4.18,24.19
1572291953,2,98,4.18,24.03
1572292032,2,98,4.18,23.94
1572292111,2,97,4.18,23.82
1572292200,2,98,4.18,23.71
